get_directions_url,altTagText,url,longitude,latitude,type,id
https://maps.google.com/?cid=5144392492622291117,"Location at 2714 N.C. 24 West Warsaw, NC",nc/warsaw.html,-78.13943400979042,34.994003025154285,main,2492535
https://maps.google.com/?cid=5035460175239540863,"Location at 1305 Carolina Ave. Washington, NC",nc/washington.html,-77.05952916168826,35.55813128637087,main,2492520
https://maps.google.com/?cid=4246106137481211794,"Location at 1325 North Broome Street Waxhaw, NC",nc/waxhaw.html,-80.750158,34.934966,main,1389734
https://maps.google.com/?cid=4386147769742579135,"Location at 1119 Delwood Road Waynesville, NC",nc/waynesville.html,-82.98485934734344,35.52432864383985,main,2492680
https://maps.google.com/?cid=15882536116062540242,"Location at 164 Weaver Road Weaverville, NC",nc/weaverville.html,-82.56965,35.703475,main,2492525
https://maps.google.com/?cid=17805409367930822310,"Location at 6385 Hwy 52 Welcome, NC",nc/welcome.html,-80.253587,35.912306,main,1389591
https://maps.google.com/?cid=1598048414167525227,"Location at 1406 N. JK Powell Blvd. Whiteville, NC",nc/whiteville.html,-78.70881736278534,34.34703696619217,main,3352141
https://maps.google.com/?cid=11806847988539074725,"Location at 6403 Burlington Road Whitsett, NC",nc/whitsett.html,-79.607562,36.063404,main,1389590
https://maps.google.com/?cid=17912672037439075162,"Location at 1856 US Highway 421 Wilkesboro, NC",nc/wilkesboro.html,-81.20238104662701,36.15052749223164,main,1389705
https://maps.google.com/?cid=17521677285842654070,"Location at 401 East Boulevard Williamston, NC",nc/williamston.html,-77.0547205209732,35.843549575306845,main,2492602
https://maps.google.com/?cid=2293972496798359817,"Location at 2409 Carolina Beach Road Wilmington, NC",nc/wilmington.html,-77.9355679,34.1945773,main,1063454
https://maps.google.com/?cid=10884266155786205588,"Location at 1840 Parkwood Blvd W Wilson, NC",nc/wilson.html,-77.940119,35.72243,main,2492515
https://maps.google.com/?cid=11544501687614084713,"Location at 100 Carson Alley Windsor, NC",nc/windsor.html,-76.9543308019638,36.00860944932225,main,2492679
https://maps.google.com/?cid=17692297714964906762,"Location at 623 Waughtown St Winston Salem, NC",nc/winston-salem.html,-80.225484,36.070037,main,1389593
https://maps.google.com/?cid=14011801846922212804,"Location at 624 South State Street Yadkinville, NC",nc/yadkinville.html,-80.66041745245457,36.12399134043456,main,2492592
https://maps.google.com/?cid=13626971142544239730,"Location at 1955 NC Highway 86 N Yanceyville, NC",nc/yanceyville.html,-79.3486658097845,36.4160872184966,main,2492696
https://maps.google.com/?cid=17424126300593233180,"Location at 1513 N. Arendell Avenue Zebulon, NC",nc/zebulon.html,-78.3265276477141,35.83984454904315,main,2492756
